
# 2006-11-04 17.17.27 # com.appium.impl.core.xee.Bootstrap                                                         # Info      # ========== Process starting ========== # 
# 2006-11-04 17.17.32 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.core.xee.LockImpl.LockImplMain$FactoryImpl (0 ms) # 
# 2006-11-04 17.17.32 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.upgrade.RemoveOldTags/RemoveOldTags (0 ms) # 
# 2006-11-04 17.17.32 # com.appium.impl.core.xee.XFileImpl.XLockableFileImpl                                       # Info      # Number of File Format Upgrade Handlers: 1 # 
# 2006-11-04 17.17.32 # com.appium.impl.core.xee.XFileImpl.XLockableFileImpl                                       # Info      # File format checked without changes by com.appium.impl.upgrade.RemoveOldTags # 
# 2006-11-04 17.17.32 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.core.xee.XFileImpl.XLockableFileImpl/primary-config-file (32 ms) # 
# 2006-11-04 17.17.33 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.core.xee.XCryptoImpl.XCryptoImplMain (1312 ms) # 
# 2006-11-04 17.17.36 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.core.xee.XCorbaImpl.XCorbaImplMain/corba (2688 ms) # 
# 2006-11-04 17.17.36 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.core.xee.XContextImpl.XContextImplMain (15 ms) # 
# 2006-11-04 17.17.36 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.core.xee.XRunnerImpl.XRunnerImplMain/Registration Thread Pool (16 ms) # 
# 2006-11-04 17.17.36 # com.appium.impl.core.xee.XProcessImpl.XProcessImplMain                                     # Info      # XProcess.type: OAMServer # 
# 2006-11-04 17.17.36 # com.appium.impl.core.xee.XProcessImpl.XProcessImplMain                                     # Info      # XProcess.group: Primary # 
# 2006-11-04 17.17.36 # com.appium.impl.core.xee.XProcessImpl.XProcessImplMain                                     # Info      # XProcess.processID: OAMServer.Primary # 
# 2006-11-04 17.17.36 # com.appium.impl.core.xee.XProcessImpl.XProcessImplMain                                     # Info      # XProcess.index: 0 # 
# 2006-11-04 17.17.36 # com.appium.impl.core.xee.XProcessImpl.XProcessImplMain                                     # Info      # XProcess.OAMServerAddress (supplied): Acer # 
# 2006-11-04 17.17.36 # com.appium.impl.core.xee.XProcessImpl.XProcessImplMain                                     # Info      # XProcess.OAMServerAddress (complete): Acer:20000 # 
# 2006-11-04 17.17.36 # com.appium.impl.core.xee.XProcessImpl                                                      # Info      # Exposing MainRegistryAccess port on: 20000 # 
# 2006-11-04 17.17.36 # com.appium.impl.core.xee.XProcessImpl                                                      # Info      # RegistrationHandler created for Acer:20000 # 
# 2006-11-04 17.17.36 # com.appium.impl.core.xee.XProcessImpl                                                      # Info      # RegistrationHandler for Acer:20000 will run locally without CORBA communication. # 
# 2006-11-04 17.17.36 # com.appium.impl.core.xee.XProcessImpl                                                      # Info      # RegistrationHandler started for Acer:20000 # 
# 2006-11-04 17.17.37 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.core.xee.XProcessImpl.XProcessImplMain (594 ms) # 
# 2006-11-04 17.17.37 # com.appium.impl.core.xee.XProcessImpl                                                      # Info      # Registration available on: Acer:20000 # 
# 2006-11-04 17.17.37 # com.appium.impl.core.xee.XProcessImpl                                                      # Info      # Registering object: OAMServer on Acer:20000 # 
# 2006-11-04 17.17.37 # com.appium.impl.core.xee.XProcessImpl                                                      # Info      # Registering object: XTransport on Acer:20000 # 
# 2006-11-04 17.17.37 # com.appium.impl.core.xee.XProcessImpl                                                      # Info      # Process online: OAMServer.Primary (inactive) # 
# 2006-11-04 17.17.37 # com.appium.impl.core.xee.XProcessImpl                                                      # Info      # Starting Process Surveillance Thread for OAMServer.Primary # 
# 2006-11-04 17.17.37 # com.appium.impl.core.xee.XProcessImpl                                                      # Info      # Object active (new): XTransport_Primary@OAMServer.Primary (reported by ObjectRegistry) # 
# 2006-11-04 17.17.37 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.core.xee.XTransportImpl.XTransportImplMain (484 ms) # 
# 2006-11-04 17.17.37 # com.appium.impl.core.xee.XFileImpl.XSynchronizedFileImpl                                   # Error     # Failed to copy xml file content from remote OAM Server  - XTransport$REMOTE_XHANDLER_NOT_FOUND - No XHandler with the ID='secondary-config-file' could be found in any process. # 
com.appium.core.xee.XTransport$REMOTE_XHANDLER_NOT_FOUND: No XHandler with the ID='secondary-config-file' could be found in any process.
	at com.appium.impl.core.xee.XTransportImpl.XTransportImplMain$ObjectInvocationHandler.invoke(Unknown Source)
	at $Proxy9.load(Unknown Source)
	at com.appium.impl.core.xee.XFileImpl.XSynchronizedFileImpl.a(Unknown Source)
	at com.appium.impl.core.xee.XFileImpl.XSynchronizedFileImpl.<init>(Unknown Source)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(Unknown Source)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(Unknown Source)
	at java.lang.reflect.Constructor.newInstance(Unknown Source)
	at com.appium.impl.core.xee.XManagerImpl.virtual.h$d_$0.b(Unknown Source)
	at com.appium.impl.core.xee.XManagerImpl.d.run(Unknown Source)

# 2006-11-04 17.17.37 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.core.xee.XFileImpl.XSynchronizedFileImpl/TASxml (0 ms) # 
# 2006-11-04 17.17.37 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.core.xee.XConfigImpl.XConfigImplMain/xconfig (0 ms) # 
# 2006-11-04 17.17.37 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.core.xee.XProcessImpl.XProcessConfigurator/xprocess-configurator (0 ms) # 
# 2006-11-04 17.17.37 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.Basement.Registry.LegacyRegistryToXEEAdaptor (234 ms) # 
# 2006-11-04 17.17.38 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.Basement.Registry.OAM.ConfigXMLEditorBackendProviderImpl (156 ms) # 
# 2006-11-04 17.17.38 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.core.xee.XSessionsImpl.e/session-distributed-registry (62 ms) # 
# 2006-11-04 17.17.38 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.core.xee.XSessionsImpl.a/basic-session-id-handler (16 ms) # 
# 2006-11-04 17.17.38 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.impl.core.xee.XSessionsImpl.XSessionsImplMain/xsessions (0 ms) # 
# 2006-11-04 17.17.39 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [Secret XNode Registration] license.menu # 
# 2006-11-04 17.17.39 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.Basement.XNodeConfig.XEEXNodesXHandler (0 ms) # 
# 2006-11-04 17.17.43 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [Secret XNode Registration] basement.menu # 
# 2006-11-04 17.17.43 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [Secret XNode Registration] LinkSurveillance.menu # 
# 2006-11-04 17.17.43 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [Secret XNode Registration] versionhistory.menu # 
# 2006-11-04 17.17.43 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.Registry.RegistryPlatformModule (5266 ms) # 
# 2006-11-04 17.17.43 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.XView.Server.Backend.LogFileMarkerInserter$Impl/logfile-marker-inserter (0 ms) # 
# 2006-11-04 17.17.43 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.ExecDaemon.Client.ExecDaemonMonitor (0 ms) # 
# 2006-11-04 17.17.43 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.Monitoring.Alarm.d/alarm-info (0 ms) # 
# 2006-11-04 17.17.43 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.Monitoring.Alarm.AlarmLog/alarms (219 ms) # 
# 2006-11-04 17.17.43 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.Monitoring.StatusInfo.a/status-info (16 ms) # 
# 2006-11-04 17.17.44 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.Monitoring.Log.LogImplMain/logging (62 ms) # 
# 2006-11-04 17.17.44 # com.appium.impl.core.xee.XManagerImpl.virtual                                              # Info      # [XHandler Loaded] com.appium.Monitoring.Statistics.StatisticsImplMain/statistics (78 ms) # 
# 2006-11-04 17.17.44 # com.appium.impl.core.xee.XProcessImpl                                                      # Info      # Registering object: StatusInfoAccess on Acer:20000 # 
# 2006-11-04 17.17.44 # com.appium.impl.core.xee.XProcessImpl                                                      # Info      # Object active (new): StatusInfoAccess_Primary@OAMServer.Primary (reported by ObjectRegistry) # 
